folio,carbono_arboles_tpha,date_distance,measurement_date,veg_type_id,veg_type,type_code,ecosystem,num_pixels,num_masked_pixels,elev_mean,slope_mean,vcf_mean,hh_mean,hv_mean,lsmask_mean,lsmask_min,lsmask_max,num_images
29826,22.2631745078724768,-925,2005-03-18,27,Selva baja caducifolia,TDF,Selvas,230.0000000000000000,230.0000000000000000,297.0956521739130400,5.8608695652173910,33.1173913043478300,0.11897406049727745000,0.03466779205410716000,0.00000000000000000000,0,0,1
75531,27.9469524836999859,-490,2006-05-27,38,Bosque de encino,BF,Bosques,67.0000000000000000,67.0000000000000000,1118.2983770287141000,22.4519350811485660,38.8156054931335800,0.16850748943655767500,0.04114115214421743500,0.00000000000000000000,0,0,2
28295,13.4551387963788170,-489,2006-05-28,27,Selva baja caducifolia,TDF,Selvas,97.0000000000000000,97.0000000000000000,777.7595818815330500,11.5417029616724740,32.1505879790940775,0.15097935885106240000,0.02883573717818433000,0.00000000000000000000,0,0,2
69806,7.3058575605484935,-841,2005-06-10,38,Bosque de encino,BF,Bosques,144.5000000000000000,144.5000000000000000,1747.4446127946127500,31.8958152958152950,31.5412938912938920,0.08926686965444937000,0.01967508379256712250,0.00000000000000000000,0,0,2
42709,42.8510636208702722,-96,2007-06-25,38,Bosque de encino,BF,Bosques,185.0000000000000000,185.0000000000000000,2133.9351351351350000,43.7081081081081100,60.0648648648648660,0.26268835585651220000,0.05488936048992791000,0.00000000000000000000,0,0,1
46120,28.8254406554403740,-322,2006-11-11,37,Bosque de pino-encino,CBF,Bosques,69.5000000000000000,69.5000000000000000,2236.4766152362585000,5.8678881388621020,25.1470588235294110,0.14227723011619935000,0.02853726287972185600,0.00000000000000000000,0,0,2
14111,5.1243241552918367,-403,2006-08-22,39,Bosque de encino-pino,CBF,Bosques,52.5000000000000000,52.5000000000000000,2165.4830476900149500,16.2213114754098360,8.5011177347242923,0.07489493528295262250,0.01373971453191348800,0.00000000000000000000,0,0,2
47718,6.9880771143111778,26,2007-10-25,26,Selva mediana subperennifolia,THF,Selvas,428.0000000000000000,428.0000000000000000,329.1784057338355200,8.8233302539008965,65.6698070109539800,0.11711068664055908500,0.03023523569390020500,0.00000000000000000000,0,0,2
43972,11.3211537126506872,-632,2006-01-05,25,Selva mediana subcaducifolia,TDF,Selvas,88.0000000000000000,88.0000000000000000,279.3977272727272500,13.1704545454545450,43.0681818181818200,0.07288292736559113000,0.02098392091210534200,0.00000000000000000000,0,0,1
18245,31.5453175102021671,1793,2012-08-26,27,Selva baja caducifolia,TDF,Selvas,250.0000000000000000,250.0000000000000000,809.8080000000000000,36.5000000000000000,36.2080000000000000,0.12627940150559477000,0.03986008208509711000,0.00000000000000000000,0,0,1
59670,27.0444680019388026,-424,2006-08-01,25,Selva mediana subcaducifolia,TDF,Selvas,687.5000000000000000,687.5000000000000000,192.9975328152487000,4.7869811904347655,74.6528784627578350,0.07442559498333115500,0.02838899964576692850,0.00000000000000000000,0,0,2
54263,47.0031754460027831,-658,2005-12-10,38,Bosque de encino,BF,Bosques,78.5000000000000000,78.5000000000000000,1648.5562271062272000,35.9794871794871780,43.6260989010989000,0.05487720701941620000,0.01432586521335996600,0.00000000000000000000,0,0,2
55689,59.1176408524477383,-778,2005-08-12,26,Selva mediana subperennifolia,THF,Selvas,236.0000000000000000,236.0000000000000000,22.0224725870586830,1.09696951439932525000,81.0206952644896950,0.08134144851741254000,0.02767059504767473000,0.00000000000000000000,0,0,2
74818,12.5518088715855966,-970,2005-02-01,36,Bosque de pino,CF,Bosques,463.0000000000000000,463.0000000000000000,797.6738660907127000,16.4038876889848800,20.1555075593952470,0.10626281010283149000,0.02702968142108284600,0.00000000000000000000,0,0,1
17551,4.2093536594899698,-432,2006-07-24,38,Bosque de encino,BF,Bosques,18.0000000000000000,18.0000000000000000,2027.3888888888890000,45.2777777777777800,0.55555555555555560000,0.11879812220478415000,0.02206882697098353600,0.00000000000000000000,0,0,1
45448,22.7603738761980706,19,2007-10-18,39,Bosque de encino-pino,CBF,Bosques,50.0000000000000000,50.0000000000000000,838.8000000000000000,21.2200000000000000,33.8000000000000000,0.10948956068281383000,0.03141008270032663600,0.00000000000000000000,0,0,1
47926,8.1132631611864221,25,2007-10-24,26,Selva mediana subperennifolia,THF,Selvas,110.0000000000000000,110.0000000000000000,373.3717759764186000,22.4218338772502365,41.8438256658595620,0.09574840089450000500,0.01893680365053671500,0.00000000000000000000,0,0,2
45146,0.68630085838923026408,-129,2007-05-23,27,Selva baja caducifolia,TDF,Selvas,16.0000000000000000,16.0000000000000000,1138.7500000000000000,11.6250000000000000,9.1875000000000000,0.07572528157070145000,0.01656313058012403800,0.00000000000000000000,0,0,1
63609,3.6440771768531982,700,2009-08-29,27,Selva baja caducifolia,TDF,Selvas,87.0000000000000000,87.0000000000000000,1403.3218390804598000,22.6551724137931030,22.3793103448275870,0.09250599747417346000,0.02107895127682365300,0.00000000000000000000,0,0,1
23976,27.7161708022577669,578,2009-04-29,37,Bosque de pino-encino,CBF,Bosques,30.0000000000000000,30.0000000000000000,2197.2000000000000000,52.8666666666666700,12.9333333333333340,0.09560796444520300000,0.03323606304140449400,0.00000000000000000000,0,0,1
34025,35.2946260143533937,880,2010-02-25,39,Bosque de encino-pino,CBF,Bosques,178.0000000000000000,178.0000000000000000,1179.0393258426966000,49.8707865168539300,48.0842696629213500,0.05371400082806404000,0.01921921146154472300,0.00000000000000000000,0,0,1
69346,6.9254868114514439,-675,2005-11-23,38,Bosque de encino,BF,Bosques,23.0000000000000000,23.0000000000000000,1627.8695652173913000,36.7826086956521700,6.0000000000000000,0.10975229566777771000,0.02705842120076104000,0.00000000000000000000,0,0,1
56070,3.1724819488093563,7,2007-10-06,38,Bosque de encino,BF,Bosques,91.0000000000000000,91.0000000000000000,2416.3846153846152000,20.6373626373626400,8.6703296703296700,0.08527470813870176000,0.01229809344264359500,0.00000000000000000000,0,0,1
5223,26.1765663805369232,-717,2005-10-12,39,Bosque de encino-pino,CBF,Bosques,101.0000000000000000,101.0000000000000000,2146.6732673267325000,33.2277227722772250,34.7425742574257440,0.09887369470348195000,0.04186298487977007500,0.00000000000000000000,0,0,1
13376,33.7965257907656707,639,2009-06-29,39,Bosque de encino-pino,CBF,Bosques,171.0000000000000000,171.0000000000000000,2052.4327485380118000,5.4502923976608190,16.9415204678362560,0.16671867166511500000,0.02233642354380238000,0.00000000000000000000,0,0,1
19774,43.6684885157215004,499,2009-02-09,39,Bosque de encino-pino,CBF,Bosques,24.0000000000000000,24.0000000000000000,1689.0833333333333000,43.4583333333333360,14.5000000000000000,0.09291945754168225000,0.02847592125173124800,0.00000000000000000000,0,0,1
68016,50.3569450099285457,-558,2006-03-20,25,Selva mediana subcaducifolia,TDF,Selvas,32.0000000000000000,32.0000000000000000,448.3125000000000000,52.4375000000000000,34.2187500000000000,0.07797192289354997000,0.02808866227154692400,0.00000000000000000000,0,0,1
46539,51.0310390418562472,19,2007-10-18,38,Bosque de encino,BF,Bosques,125.0000000000000000,125.0000000000000000,744.9760000000000000,10.3680000000000000,56.0480000000000000,0.11449865227153168000,0.02593796281349093300,0.00000000000000000000,0,0,1
7114,14.2577040198883625,-468,2006-06-18,38,Bosque de encino,BF,Bosques,60.0000000000000000,60.0000000000000000,1259.8833333333334000,20.7500000000000000,2.8666666666666667,0.04095161517117841500,0.01046274394832941300,0.00000000000000000000,0,0,1
15773,21.2990447957221258,-970,2005-02-01,39,Bosque de encino-pino,CBF,Bosques,130.0000000000000000,130.0000000000000000,2227.8923076923080000,24.0307692307692300,34.4000000000000000,0.27357553628207840000,0.04791991980266739600,0.00000000000000000000,0,0,1
7152,9.1597448910987069,-884,2005-04-28,39,Bosque de encino-pino,CBF,Bosques,58.5000000000000000,58.5000000000000000,2054.2847341337908500,55.9978559176672430,21.4674099485420235,0.04937730564626535000,0.02272358136250790650,0.00000000000000000000,0,0,2
71627,21.9849980455618619,-397,2006-08-28,39,Bosque de encino-pino,CBF,Bosques,18.0000000000000000,18.0000000000000000,2289.8888888888887000,24.2222222222222200,26.6111111111111100,0.09850776159235623000,0.02380336643211385000,0.00000000000000000000,0,0,1
72618,38.0603371014900636,1648,2012-04-03,25,Selva mediana subcaducifolia,TDF,Selvas,60.0000000000000000,60.0000000000000000,849.3000000000000000,21.2666666666666660,72.4333333333333400,0.15668262619411422000,0.04686531318602010000,0.00000000000000000000,0,0,1
72370,3.5134041309004487,-870,2005-05-12,40,Bosque mesofilo de monta±a,THF,Bosques,24.0000000000000000,24.0000000000000000,1160.1666666666667000,3.5000000000000000,68.8333333333333300,0.07861381729589059000,0.02168671114997851300,0.00000000000000000000,0,0,1
62864,53.0387705489625842,-1071,2004-10-23,38,Bosque de encino,BF,Bosques,252.5000000000000000,252.5000000000000000,2742.4866204319464500,19.6739581354107285,54.4599642155931350,0.13520684638232073000,0.03184659982226101600,0.00000000000000000000,0,0,2
18540,4.8413193864627797,-753,2005-09-06,38,Bosque de encino,BF,Bosques,233.0000000000000000,233.0000000000000000,2151.2832618025750000,6.2875536480686700,7.8111587982832615,0.05166941478235939000,0.01332174600459094800,0.00000000000000000000,0,0,1
75091,45.4827912503713432,-537,2006-04-10,22,Selva alta perennifolia,THF,Selvas,50.0000000000000000,50.0000000000000000,168.6800000000000000,2.8800000000000000,72.9600000000000000,0.13504091744176310000,0.03652549061121747000,0.00000000000000000000,0,0,1
35333,10.2912042153321763,-629,2006-01-08,27,Selva baja caducifolia,TDF,Selvas,19.0000000000000000,19.0000000000000000,826.6315789473684000,37.8947368421052600,54.1578947368421000,0.18362825201093083000,0.03933114588232852000,0.00000000000000000000,0,0,1
40481,3.7143251246931532,-906,2005-04-06,37,Bosque de pino-encino,CBF,Bosques,73.0000000000000000,73.0000000000000000,2357.1917808219177000,50.2602739726027400,33.0410958904109600,0.04245401529849367000,0.01271073943315996700,0.00000000000000000000,0,0,1
52849,7.1478333255155808,-688,2005-11-10,26,Selva mediana subperennifolia,THF,Selvas,27.0000000000000000,27.0000000000000000,23.0000000000000000,1.00000000000000000000,61.5555555555555600,0.07852356346100714000,0.02423081673458947500,0.00000000000000000000,0,0,1
17263,7.8669133949372234,-436,2006-07-20,27,Selva baja caducifolia,TDF,Selvas,103.5000000000000000,103.5000000000000000,934.1072427572427500,37.0486513486513475,22.9685314685314685,0.15150946105964824000,0.03074452749741303500,0.00000000000000000000,0,0,2
76086,2.2920125084040840,-387,2006-09-07,38,Bosque de encino,BF,Bosques,87.0000000000000000,87.0000000000000000,1714.4367816091954000,25.2183908045977000,31.9195402298850580,0.07485711425611165000,0.01513267024224880500,0.00000000000000000000,0,0,1
49889,21.8492559688540738,28,2007-10-27,38,Bosque de encino,BF,Bosques,70.0000000000000000,70.0000000000000000,1773.3142857142857000,17.1714285714285700,34.4285714285714300,0.09352388451807399000,0.02014348025534188000,0.00000000000000000000,0,0,1
49868,3.6325737604953328,1,2007-09-30,27,Selva baja caducifolia,TDF,Selvas,38.5000000000000000,38.5000000000000000,1470.5252403846153500,38.7007211538461550,15.8888221153846150,0.16396030811432749000,0.04126744397597964500,0.00000000000000000000,0,0,2
4208,9.7330617758806698,-353,2006-10-11,38,Bosque de encino,BF,Bosques,87.0000000000000000,87.0000000000000000,1553.5862068965516000,12.1149425287356320,17.7701149425287350,0.07523340299545757000,0.02722001208535155400,0.00000000000000000000,0,0,1
18279,38.4666036868521038,-782,2005-08-08,36,Bosque de pino,CF,Bosques,25.0000000000000000,25.0000000000000000,2459.1387520525451500,21.2224958949096885,35.0607553366174050,0.06259486095607857500,0.01988183214230140350,0.00000000000000000000,0,0,2
46816,8.8297372297012055,-54,2007-08-06,39,Bosque de encino-pino,CBF,Bosques,43.0000000000000000,43.0000000000000000,2032.8604651162790000,13.5581395348837200,12.5116279069767430,0.12261933639014724000,0.02843564261869981000,0.00000000000000000000,0,0,1
66080,67.3204703159935582,-1066,2004-10-28,38,Bosque de encino,BF,Bosques,149.0000000000000000,149.0000000000000000,2216.9798657718120000,27.5838926174496630,46.1879194630872500,0.10321885441733145000,0.02992060791135399400,0.00000000000000000000,0,0,1
49497,32.5744725362352831,-51,2007-08-09,38,Bosque de encino,BF,Bosques,73.0000000000000000,73.0000000000000000,1159.0273972602740000,36.9863013698630140,44.2876712328767100,0.09366204279279182000,0.02597586880151415000,0.00000000000000000000,0,0,1
55671,49.5444304767265507,-783,2005-08-07,25,Selva mediana subcaducifolia,TDF,Selvas,212.0000000000000000,212.0000000000000000,45.4622641509434000,2.6037735849056602,80.9386792452830100,0.07556375955716910000,0.02360747010655498600,0.00000000000000000000,0,0,1
58245,19.3978087777725659,-759,2005-08-31,39,Bosque de encino-pino,CBF,Bosques,47.0000000000000000,47.0000000000000000,1799.8936170212767000,9.2127659574468090,52.0851063829787200,0.13678865258253210000,0.03816676172830233600,0.00000000000000000000,0,0,1
56896,24.3279308910674359,-463,2006-06-23,25,Selva mediana subcaducifolia,TDF,Selvas,603.0000000000000000,603.0000000000000000,98.1492537313432800,1.42951907131011600000,79.4344941956882300,0.08849584559218775000,0.02938688699678565500,0.00000000000000000000,0,0,1
46253,9.1412951827008772,-3,2007-09-26,38,Bosque de encino,BF,Bosques,60.0000000000000000,60.0000000000000000,633.0500000000000000,42.3166666666666700,30.4000000000000000,0.13159648905729393000,0.04540569026254668400,0.00000000000000000000,0,0,1
54476,35.5512416154603874,-732,2005-09-27,26,Selva mediana subperennifolia,THF,Selvas,369.0000000000000000,369.0000000000000000,28.0424675600291065,1.5033349502789232,80.1572504850836800,0.07666455558093826500,0.02600082911044380300,0.00000000000000000000,0,0,2
41668,2.9760555373141329,1382,2011-07-12,37,Bosque de pino-encino,CBF,Bosques,22.5000000000000000,22.5000000000000000,2079.4109311740892500,28.8825910931174085,32.1609311740890700,0.25754352298185425000,0.04170297498822801200,0.00000000000000000000,0,0,2
25132,41.4014377785074347,-498,2006-05-19,37,Bosque de pino-encino,CBF,Bosques,85.0000000000000000,85.0000000000000000,2415.3882352941177000,25.8705882352941180,28.8117647058823540,0.08463386770555525000,0.02704991292160027000,0.00000000000000000000,0,0,1
15745,11.3273874634520068,-378,2006-09-16,27,Selva baja caducifolia,TDF,Selvas,33.5000000000000000,33.5000000000000000,696.3475783475783500,14.4216524216524220,31.3276353276353275,0.09334836272019644000,0.03058144637224681300,0.00000000000000000000,0,0,2
74732,15.1535069499820192,-484,2006-06-02,25,Selva mediana subcaducifolia,TDF,Selvas,276.0000000000000000,276.0000000000000000,397.4021739130435000,11.5217391304347830,47.5507246376811600,0.08064297000057184000,0.01729468710778822000,0.00000000000000000000,0,0,1
59049,39.9836321278358897,-795,2005-07-26,36,Bosque de pino,CF,Bosques,186.0000000000000000,186.0000000000000000,2450.5161290322580000,13.7365591397849460,63.9247311827956960,0.21047854203184244000,0.05470272202551857000,0.00000000000000000000,0,0,1
58498,54.9932499648201135,-764,2005-08-26,37,Bosque de pino-encino,CBF,Bosques,22.0000000000000000,22.0000000000000000,2074.1818181818180000,19.5454545454545470,47.6363636363636300,0.20376734611618880000,0.05657625362810439500,0.00000000000000000000,0,0,1
63468,0.72959013086917772879,-885,2005-04-27,26,Selva mediana subperennifolia,THF,Selvas,48.0000000000000000,48.0000000000000000,97.8333333333333300,1.08333333333333330000,24.5833333333333320,0.02261531588223067800,0.00355603613728487300,0.00000000000000000000,0,0,1
58609,12.9169411323232797,676,2009-08-05,38,Bosque de encino,BF,Bosques,33.0000000000000000,33.0000000000000000,2311.0000000000000000,37.0303030303030300,53.5151515151515160,0.22508212816909312000,0.04006870083443877400,0.00000000000000000000,0,0,1
42527,5.5308285254155135,-94,2007-06-27,38,Bosque de encino,BF,Bosques,103.5000000000000000,103.5000000000000000,1987.6329673532842000,61.1660513019821230,45.6481247570928870,0.13887546916649969000,0.01686576647114913500,2.9189661873299651,0,7,2
29428,0.0000000000000000,-318,2006-11-15,36,Bosque de pino,CF,Bosques,15.0000000000000000,15.0000000000000000,2035.0000000000000000,39.2666666666666660,38.6666666666666640,0.09189568692750731000,0.01832325270759273300,0.00000000000000000000,0,0,1
64751,8.0927639507794299,-786,2005-08-04,26,Selva mediana subperennifolia,THF,Selvas,75.0000000000000000,75.0000000000000000,545.3866666666667000,12.9333333333333340,71.5333333333333300,0.07047532880849901000,0.02240615911800482000,0.00000000000000000000,0,0,1
53236,8.8011112466188220,8,2007-10-07,40,Bosque mesofilo de monta±a,THF,Bosques,11.0000000000000000,11.0000000000000000,1167.3636363636363000,73.1818181818181900,66.4545454545454500,0.07006337534173940000,0.02634591727830449000,0.00000000000000000000,0,0,1
6954,40.4190057695013837,-476,2006-06-10,38,Bosque de encino,BF,Bosques,90.0000000000000000,90.0000000000000000,1434.7843750000000000,22.2906250000000000,34.7875000000000000,0.15722411804152452000,0.04076926511589357200,0.00000000000000000000,0,0,2
67790,12.0530348202698688,-821,2005-06-30,38,Bosque de encino,BF,Bosques,65.0000000000000000,65.0000000000000000,976.6968276856525000,10.9838981014179280,43.4689978370584000,0.08775030650976471500,0.02501417104162182750,0.00000000000000000000,0,0,2
60710,18.6324395453195115,-1018,2004-12-15,29,Selva baja subperennifolia,THF,Selvas,52.5000000000000000,52.5000000000000000,22.4399999999999995,2.4533333333333334,69.8733333333333350,0.08187938423356128500,0.02368298592561587000,0.00000000000000000000,0,0,2
66399,15.9587574776803165,-1051,2004-11-12,27,Selva baja caducifolia,TDF,Selvas,115.0000000000000000,115.0000000000000000,1204.2347826086957000,10.0521739130434790,26.7826086956521760,0.12265986754617857000,0.03593891135735331000,0.00000000000000000000,0,0,1
58153,14.1290206857732539,-788,2005-08-02,25,Selva mediana subcaducifolia,TDF,Selvas,251.5000000000000000,251.5000000000000000,155.5622611655123000,1.30209577262956770000,79.9928797468354400,0.05947506726412262000,0.02083176321345333800,0.00000000000000000000,0,0,2
76248,14.9161786825523399,1713,2012-06-07,39,Bosque de encino-pino,CBF,Bosques,53.0000000000000000,53.0000000000000000,1103.7547169811320000,38.6792452830188650,46.1320754716981160,0.18802996765569720000,0.04675159608784977500,0.00000000000000000000,0,0,1
44815,7.5658423628375315,1806,2012-09-08,39,Bosque de encino-pino,CBF,Bosques,80.0000000000000000,80.0000000000000000,1208.0125000000000000,52.0375000000000000,36.7375000000000000,0.21322608043993876000,0.03307501672139219500,0.00000000000000000000,0,0,1
60302,78.9947771158747283,563,2009-04-14,37,Bosque de pino-encino,CBF,Bosques,35.0000000000000000,35.0000000000000000,2186.2000000000000000,37.7142857142857150,46.4857142857142900,0.12670088492361672000,0.04179999077415785000,0.00000000000000000000,0,0,1
51916,49.3788914426880560,-717,2005-10-12,26,Selva mediana subperennifolia,THF,Selvas,247.0000000000000000,247.0000000000000000,31.3481781376518200,0.80971659919028340000,79.8744939271255000,0.08050310783940079000,0.02801474264282666000,0.00000000000000000000,0,0,1
54496,22.5251237550229060,-658,2005-12-10,39,Bosque de encino-pino,CBF,Bosques,499.0000000000000000,499.0000000000000000,1109.3406813627255000,32.3527054108216400,41.9398797595190400,0.12813914243481234000,0.03703761304027279000,0.00000000000000000000,0,0,1
68632,29.3248801538533702,-985,2005-01-17,42,Bosque de tascate,CF,Bosques,35.0000000000000000,35.0000000000000000,2263.7428571428572000,48.6857142857142800,7.5142857142857140,0.08491834934456890000,0.01382035158051473300,0.00000000000000000000,0,0,1
47985,5.5553361789952624,-753,2005-09-06,25,Selva mediana subcaducifolia,TDF,Selvas,82.0000000000000000,82.0000000000000000,13.0487804878048780,1.45121951219512200000,23.6707317073170740,0.04701786180305774000,0.00995109421644515200,0.00000000000000000000,0,0,1
61569,15.2342503244367309,-799,2005-07-22,37,Bosque de pino-encino,CBF,Bosques,32.0000000000000000,32.0000000000000000,1865.5937500000000000,40.5000000000000000,32.0937500000000000,0.08816056167602505000,0.03806822441133351400,0.00000000000000000000,0,0,1
19021,36.2686232937755054,-549,2006-03-29,37,Bosque de pino-encino,CBF,Bosques,62.0000000000000000,62.0000000000000000,2509.1774193548385000,42.4032258064516160,37.5806451612903200,0.19344231935033393000,0.05155044111860769000,0.00000000000000000000,0,0,1
6272,4.6660082242756852,-585,2006-02-21,38,Bosque de encino,BF,Bosques,99.0000000000000000,99.0000000000000000,1839.8080808080808000,44.5656565656565700,21.5959595959595950,0.05092104658348673600,0.01750590251151874800,0.00000000000000000000,0,0,1
14109,3.2640899354253639,-731,2005-09-28,36,Bosque de pino,CF,Bosques,60.0000000000000000,60.0000000000000000,2208.9833333333330000,13.0500000000000000,1.81666666666666670000,0.08217216230914966000,0.01177666519368802100,0.00000000000000000000,0,0,1
51129,14.7379939021530091,16,2007-10-15,22,Selva alta perennifolia,THF,Selvas,61.0000000000000000,61.0000000000000000,414.8196721311475000,15.6393442622950810,55.7704918032786900,0.11913565955592564000,0.03449185081918723600,0.00000000000000000000,0,0,1
71409,21.8523728129837234,-410,2006-08-15,38,Bosque de encino,BF,Bosques,209.0000000000000000,209.0000000000000000,2367.9760765550240000,26.2535885167464100,39.1196172248803860,0.08059149825875905000,0.02158745028283532000,0.00000000000000000000,0,0,1
71249,23.6377740669512329,-619,2006-01-18,22,Selva alta perennifolia,THF,Selvas,119.0000000000000000,119.0000000000000000,159.5311407576514300,10.1202825140900330,60.5341727901833475,0.08416398853193687000,0.02564848781343583200,0.00000000000000000000,0,0,2
42955,23.2977599324546179,892,2010-03-09,38,Bosque de encino,BF,Bosques,70.0000000000000000,70.0000000000000000,1012.0428571428571000,45.1285714285714260,39.9285714285714300,0.11476404857321894000,0.03186576267490097000,0.00000000000000000000,0,0,1
62994,0.95157465171912378629,-901,2005-04-11,26,Selva mediana subperennifolia,THF,Selvas,16.0000000000000000,16.0000000000000000,64.0000000000000000,5.0000000000000000,21.8125000000000000,0.05792172309467677500,0.01027593794460386000,0.00000000000000000000,0,0,1
49154,10.4372243851337617,-67,2007-07-24,38,Bosque de encino,BF,Bosques,56.0000000000000000,56.0000000000000000,630.5783333333333000,19.1600000000000000,31.5366666666666660,0.12045208602786856500,0.02123933433965984250,0.00000000000000000000,0,0,2
28562,44.6983270009537658,-835,2005-06-16,36,Bosque de pino,CF,Bosques,76.5000000000000000,76.5000000000000000,2876.3135978195034000,29.2604482132041185,42.4621441550575400,0.06280237152431095500,0.01421781545071228250,0.00000000000000000000,0,0,2
66575,84.5698559969979830,-578,2006-02-28,26,Selva mediana subperennifolia,THF,Selvas,286.0000000000000000,286.0000000000000000,268.6733079782176500,20.1349151468003580,72.0302388567147800,0.08096494068025628000,0.02706331986791381250,0.00000000000000000000,0,0,2
14096,8.8544899229169598,-925,2005-03-18,39,Bosque de encino-pino,CBF,Bosques,150.0000000000000000,150.0000000000000000,2400.5933333333332000,9.5400000000000000,17.2733333333333330,0.13055058832991923000,0.02394134385302751000,0.00000000000000000000,0,0,1
62280,58.2757331331988680,-324,2006-11-09,37,Bosque de pino-encino,CBF,Bosques,95.0000000000000000,95.0000000000000000,2150.3684210526317000,24.9894736842105270,37.0947368421052600,0.14077751151407458000,0.03803865748449481000,0.00000000000000000000,0,0,1
50975,5.9524538674421877,-724,2005-10-05,25,Selva mediana subcaducifolia,TDF,Selvas,142.0000000000000000,142.0000000000000000,24.8239436619718320,1.02816901408450700000,61.5422535211267600,0.07551862444445634000,0.02619715109995135500,0.00000000000000000000,0,0,1
69589,24.0738439889300624,-458,2006-06-28,39,Bosque de encino-pino,CBF,Bosques,50.0000000000000000,50.0000000000000000,1917.0942982456140500,33.9780701754385970,26.6677631578947365,0.08902429145359236000,0.02679654447218267250,0.00000000000000000000,0,0,2
32424,15.4253317072408024,-302,2006-12-01,37,Bosque de pino-encino,CBF,Bosques,71.5000000000000000,71.5000000000000000,1995.7786022665947000,32.3841068537506780,8.3907177549919050,0.06876857382511399300,0.01783396466124569400,0.00000000000000000000,0,0,2
38432,15.4164657504260675,647,2009-07-07,36,Bosque de pino,CF,Bosques,140.0000000000000000,140.0000000000000000,2527.2714285714287000,17.8642857142857140,30.3000000000000000,0.12482977084745099000,0.03108363843920435000,0.00000000000000000000,0,0,1
50559,28.0518370154947856,-142,2007-05-10,37,Bosque de pino-encino,CBF,Bosques,63.0000000000000000,63.0000000000000000,2297.6666666666665000,27.4761904761904740,35.4126984126984100,0.16724078733146241000,0.03770906677330517000,0.00000000000000000000,0,0,1
53629,9.5414918773550980,37,2007-11-05,38,Bosque de encino,BF,Bosques,85.0000000000000000,85.0000000000000000,2239.8117647058825000,12.2117647058823520,16.4470588235294100,0.08248156573459005000,0.01592573214612356300,0.00000000000000000000,0,0,1
65806,6.0803474209234329,-931,2005-03-12,27,Selva baja caducifolia,TDF,Selvas,236.0000000000000000,236.0000000000000000,1328.2415254237287000,24.6228813559322040,37.4279661016949100,0.17448418480836910000,0.04085304078423951400,0.00000000000000000000,0,0,1
46810,17.2934559782353769,-305,2006-11-28,38,Bosque de encino,BF,Bosques,80.6666666666666667,80.6666666666666667,1783.5458906720777667,22.2138129496402873,26.5110840558322583,0.09038592334460270000,0.02304356569028887933,0.00000000000000000000,0,0,3
74763,2.4267554137936426,-427,2006-07-29,38,Bosque de encino,BF,Bosques,43.0000000000000000,43.0000000000000000,1718.4883720930231000,17.0930232558139540,10.1162790697674420,0.05653316963524512000,0.01020005103937908500,0.00000000000000000000,0,0,1
39089,3.8609381303062995,-849,2005-06-02,37,Bosque de pino-encino,CBF,Bosques,126.0000000000000000,126.0000000000000000,2396.1111111111113000,7.1746031746031750,7.7380952380952380,0.15843821228006347000,0.02882987308417907600,0.00000000000000000000,0,0,1
58989,74.1305983707803681,-257,2007-01-15,37,Bosque de pino-encino,CBF,Bosques,28.0000000000000000,28.0000000000000000,2227.8506787330315000,26.7390648567119170,67.0015082956259450,0.12644409435781574000,0.04306898827454400300,0.00000000000000000000,0,0,2
61507,4.4482870678737277,62,2007-11-30,25,Selva mediana subcaducifolia,TDF,Selvas,16.0000000000000000,16.0000000000000000,826.5000000000000000,30.5000000000000000,44.6875000000000000,0.06337032544016150000,0.02375392447529185400,0.00000000000000000000,0,0,1
74033,2.2056863204965836,876,2010-02-21,27,Selva baja caducifolia,TDF,Selvas,16.0000000000000000,16.0000000000000000,687.3750000000000000,7.8750000000000000,14.6875000000000000,0.08260007008654978000,0.01422268860544474700,0.00000000000000000000,0,0,1
46809,4.8767516300014072,575,2009-04-26,38,Bosque de encino,BF,Bosques,53.0000000000000000,53.0000000000000000,1912.5442708333333500,6.3705357142857145,17.3850446428571430,0.09068534634089312000,0.01585697371503647800,0.00000000000000000000,0,0,2
50273,13.2881016307831825,-995,2005-01-07,25,Selva mediana subcaducifolia,TDF,Selvas,845.0000000000000000,845.0000000000000000,34.8579881656804740,1.44142011834319520000,80.8508875739645000,0.06637581795139150000,0.02445791151604844200,0.00000000000000000000,0,0,1
54934,50.8186350829463546,-777,2005-08-13,25,Selva mediana subcaducifolia,TDF,Selvas,96.5000000000000000,96.5000000000000000,156.3319909793814500,5.9330433848797250,80.9824420103092800,0.06132558164648807000,0.02277887665327535100,0.00000000000000000000,0,0,2
47571,11.2406125365479932,-134,2007-05-18,25,Selva mediana subcaducifolia,TDF,Selvas,21.0000000000000000,21.0000000000000000,19.2857142857142850,1.57142857142857140000,81.0000000000000000,0.05938039002860354000,0.02035136496235751300,0.00000000000000000000,0,0,1
58657,54.2650427005644417,-155,2007-04-27,25,Selva mediana subcaducifolia,TDF,Selvas,213.5000000000000000,213.5000000000000000,155.6540818905598350,0.97248199165929490000,75.3182421331985400,0.09247427600693670500,0.03214562669618732500,0.00000000000000000000,0,0,2
